,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
11084,11084,11410,남가좌동,2012-02-23,남가좌삼성,377,59.59,7,2000,28700,481.6244336298036,320,1
11085,11085,11410,남가좌동,2012-02-24,래미안남가좌2차,379,84.806,14,2005,48100,567.1768506945264,320,1
11098,11098,11410,북가좌동,2012-02-25,DMC한양,431,116.76,1,1987,38900,333.1620417951353,320,1
11109,11109,11410,연희동,2012-02-22,성원,740,84.95,4,2001,43000,506.1801059446733,320,1
11110,11110,11410,연희동,2012-02-23,성원,740,84.95,8,2001,45000,529.723366686286,320,1
11111,11111,11410,연희동,2012-02-24,성원,740,115.06,10,2001,67000,582.3048844081349,320,1
11115,11115,11410,영천동,2012-02-24,독립문삼호,100,84.78,5,1995,44000,518.9903279075254,320,1
11119,11119,11410,천연동,2012-02-19,천연뜨란채,145,57.78,3,2006,31700,548.6327448944271,320,1
11128,11128,11410,충정로3가,2012-02-22,충정리시온,465,44.88,5,2004,27700,617.2014260249554,320,1
11135,11135,11410,홍은동,2012-02-20,극동,454,84.92,1,1995,25950,305.58172397550635,320,1
11136,11136,11410,홍은동,2012-02-22,풍림2,453-2,107.2,4,1990,43000,401.1194029850746,320,1
11137,11137,11410,홍은동,2012-02-23,홍은동풍림아이원,460,84.91799999999999,12,2002,37200,438.0696672083658,320,1
11138,11138,11410,홍은동,2012-02-24,미든푸르지,189-9,84.99,5,2006,24700,290.62242616778445,320,1
11139,11139,11410,홍은동,2012-02-25,서강1차(1동),186-22,71.53,2,1988,22200,310.35928980847194,320,1
11158,11158,11410,홍제동,2012-02-20,홍제현대,331,75.15,3,1992,30500,405.8549567531603,320,1
11159,11159,11410,홍제동,2012-02-21,청구1차,453,84.78,10,1994,39000,460.0141542816702,320,1
11160,11160,11410,홍제동,2012-02-21,문화촌현대,463,84.99,10,2002,37500,441.22837980938937,320,1
11161,11161,11410,홍제동,2012-02-23,무악재한화,464,84.28,5,2001,42000,498.33887043189367,320,1
11162,11162,11410,홍제동,2012-02-23,태영으뜸(데시앙),373,60.7,17,1998,23500,387.1499176276771,320,1
11163,11163,11410,홍제동,2012-02-25,홍제삼성래미안,461,32.76,6,2001,19800,604.3956043956044,320,1
