,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
22066,22066,11380,갈현동,2015-12-06,갈현동현대,537,84.87,15,1997,33900,399.43442912689994,518,1
22067,22067,11380,갈현동,2015-12-08,갈현동현대,537,84.87,16,1997,32000,377.04724873335687,518,1
22079,22079,11380,구산동,2015-12-07,동양,23-30,84.36,4,2004,30000,355.6187766714082,518,1
22080,22080,11380,구산동,2015-12-10,경남아너스빌,224,84.99,11,2004,34000,400.04706436051305,518,1
22084,22084,11380,녹번동,2015-12-07,녹번JR아파트,280-1,84.92299999999999,10,2002,38000,447.46417342769337,518,1
22093,22093,11380,대조동,2015-12-08,예가 크레시아,06월 13일,49.61,9,2012,28300,570.449506147954,518,1
22094,22094,11380,대조동,2015-12-10,제이타워4,9-50,12.29,6,2013,10000,813.6696501220505,518,1
22095,22095,11380,대조동,2015-12-12,제이타워4,9-50,12.29,11,2013,10000,813.6696501220505,518,1
22096,22096,11380,대조동,2015-12-12,아이안빌,04월 18일,31.32,8,2012,19500,622.6053639846743,518,1
22113,22113,11380,불광동,2015-12-06,북한산 힐스테이트7차,643,84.81299999999999,4,2011,51800,610.7554266445003,518,1
22114,22114,11380,불광동,2015-12-07,북한산현대힐스테이트3차아파트,641,59.99,8,2010,39500,658.4430738456409,518,1
22115,22115,11380,불광동,2015-12-08,북한산현대힐스테이트3차아파트,641,59.99,2,2010,38100,635.1058509751625,518,1
22116,22116,11380,불광동,2015-12-08,대호아파트,629,84.81,1,1999,30200,356.09008371654284,518,1
22117,22117,11380,불광동,2015-12-09,라이프미성,248,84.65,1,1988,36000,425.280567040756,518,1
22118,22118,11380,불광동,2015-12-10,금상아파트,346-3,131.18,5,2002,40000,304.9245311785333,518,1
22143,22143,11380,수색동,2015-12-07,대림한숲,415-1,59.895,5,2003,29000,484.18064946990563,518,1
22154,22154,11380,신사동,2015-12-08,임탑(364) 101동,364,73.49,3,2003,25800,351.0681725404817,518,1
22155,22155,11380,신사동,2015-12-09,선정(348-12),348-12,112.79,1,2003,36000,319.1772320241156,518,1
22156,22156,11380,신사동,2015-12-12,은평신사두산위브,370,84.99700000000001,7,2006,40000,470.6048448768779,518,1
22157,22157,11380,신사동,2015-12-12,신성,155-1,61.32,3,1988,20500,334.31180691454665,518,1
22178,22178,11380,역촌동,2015-12-07,월드,57-39,47.41,6,2003,16900,356.4648808268298,518,1
22179,22179,11380,역촌동,2015-12-09,한국리치빌,231,84.9816,9,2003,34300,403.61678292712776,518,1
22180,22180,11380,역촌동,2015-12-11,리더스파크,85-41,82.45,11,2006,42700,517.8896300788357,518,1
22181,22181,11380,역촌동,2015-12-12,만민하늘애2차,Jul-42,83.99,11,2008,39000,464.34099297535425,518,1
22182,22182,11380,역촌동,2015-12-12,만민하늘애2차,Jul-42,83.99,12,2008,38500,458.38790332182407,518,1
22192,22192,11380,응암동,2015-12-06,벧엘블레스빌,119-16,84.9,2,2006,34500,406.36042402826854,518,1
22193,22193,11380,응암동,2015-12-06,대주파크빌,669-1,59.66,3,2003,28500,477.7070063694268,518,1
22194,22194,11380,응암동,2015-12-07,대주파크빌,669-1,84.92,11,2003,35000,412.15261422515306,518,1
22195,22195,11380,응암동,2015-12-08,대우푸르지오,176,84.2,11,2008,39900,473.8717339667458,518,1
22196,22196,11380,응암동,2015-12-10,백련산힐스테이트1차,759,59.85,1,2011,35800,598.1620718462824,518,1
22197,22197,11380,응암동,2015-12-10,경향렉스빌,96-18,110.71799999999999,6,2004,41000,370.31015733665714,518,1
22198,22198,11380,응암동,2015-12-10,백련산힐스테이트3차,761,84.43,5,2011,46500,550.7521023332938,518,1
22199,22199,11380,응암동,2015-12-11,우성,694-1,115.67,8,1988,34000,293.9396559176969,518,1
22200,22200,11380,응암동,2015-12-11,대우푸르지오,176,114.92,4,2008,44700,388.96623738252697,518,1
22201,22201,11380,응암동,2015-12-11,백련산힐스테이트3차,761,59.63,12,2011,38800,650.6791883280227,518,1
22202,22202,11380,응암동,2015-12-11,백련산힐스테이트2차,760,59.95,15,2011,37500,625.5212677231026,518,1
22203,22203,11380,응암동,2015-12-12,자선메르시안101동(123-26),123-26,48.97,5,2002,20500,418.6236471308965,518,1
22230,22230,11380,증산동,2015-12-07,두산위브,255,84.4994,4,2005,44000,520.7137565473838,518,1
22231,22231,11380,증산동,2015-12-08,DMC우방,244,84.99,23,2000,38900,457.7009059889399,518,1
22239,22239,11380,진관동,2015-12-06,은평뉴타운 우물골(두산위브8단지),88,84.69,6,2009,53000,625.8117841539733,518,1
22240,22240,11380,진관동,2015-12-07,은평뉴타운 우물골(두산위브6단지),81,84.51,2,2009,54500,644.8940953733286,518,1
22241,22241,11380,진관동,2015-12-07,은평뉴타운상림마을(푸르지오C-5),5,84.48,6,2008,46000,544.5075757575758,518,1
22242,22242,11380,진관동,2015-12-08,은평뉴타운상림마을(푸르지오C-5),5,59.8,3,2008,37700,630.4347826086956,518,1
22243,22243,11380,진관동,2015-12-09,은평뉴타운상림마을(롯데캐슬A-12),20,84.79,1,2008,45200,533.0817313362425,518,1
22244,22244,11380,진관동,2015-12-09,은평뉴타운 마고정2단지,105,134.96,3,2009,65500,485.32898636633075,518,1
22245,22245,11380,진관동,2015-12-09,은평뉴타운 우물골(두산위브7단지),84,101.53,8,2010,62000,610.6569486851176,518,1
22246,22246,11380,진관동,2015-12-12,은평뉴타운상림마을(현대아이파크B-3),13,84.83,1,2008,42400,499.8231757632913,518,1
22247,22247,11380,진관동,2015-12-12,은평뉴타운 우물골(두산위브5단지),83,59.37,7,2009,42000,707.4279939363315,518,1
