,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
18998,18998,11560,당산동2가,2012-12-25,대우,01월 16일,45.55,19,1999,23900,524.6981339187706,364,1
18999,18999,11560,당산동2가,2012-12-26,대우,01월 16일,45.55,21,1999,23800,522.5027442371021,364,1
19000,19000,11560,당산동2가,2012-12-27,대우,01월 16일,31.73,5,1999,16500,520.012606366215,364,1
19008,19008,11560,당산동4가,2012-12-25,한강아파트,29,59.4,13,1999,27500,462.962962962963,364,1
19009,19009,11560,당산동4가,2012-12-28,당산2차삼성,Jan-94,59.76,12,1997,31000,518.7416331994646,364,1
19010,19010,11560,당산동4가,2012-12-29,현대5,01월 30일,59.75,9,2000,37000,619.2468619246862,364,1
19016,19016,11560,당산동5가,2012-12-25,성원,40,59.94,13,1997,30500,508.8421755088422,364,1
19017,19017,11560,당산동5가,2012-12-27,삼성래미안,42,115.78,10,2003,70500,608.9134565555363,364,1
19028,19028,11560,대림동,2012-12-24,현대2,785,84.74,15,1992,30000,354.02407363700735,364,1
19029,19029,11560,대림동,2012-12-24,온누리,1120,83.16,5,2007,25500,306.63780663780665,364,1
19030,19030,11560,대림동,2012-12-28,코오롱,607-1,59.94,10,1998,29500,492.1588254921588,364,1
19031,19031,11560,대림동,2012-12-29,우성1,762-1,52.07,10,1985,21300,409.06472056846553,364,1
19032,19032,11560,대림동,2012-12-29,종인아네스트,778-43,75.8,4,2011,30000,395.778364116095,364,1
19033,19033,11560,대림동,2012-12-29,종인아네스트,778-43,75.8,3,2011,30000,395.778364116095,364,1
19036,19036,11560,문래동3가,2012-12-27,문래힐스테이트,94,119.47,10,2003,63000,527.3290365782204,364,1
19037,19037,11560,문래동3가,2012-12-28,문래자이,54,84.98,20,2001,62500,735.4671687455872,364,1
19054,19054,11560,신길동,2012-12-28,보라매경남아너스빌,4780,59.78,8,2005,38800,649.0465038474406,364,1
19059,19059,11560,양평동2가,2012-12-26,양평삼성,Jan-38,59.4,5,1998,30400,511.7845117845118,364,1
19060,19060,11560,양평동2가,2012-12-26,상록수,45,59.99,5,1999,23700,395.06584430738457,364,1
19067,19067,11560,양평동3가,2012-12-27,현대2,Apr-79,80.92,12,1990,32500,401.63124073158673,364,1
19072,19072,11560,양평동4가,2012-12-25,경남,Jan-51,59.84,9,2000,27000,451.2032085561497,364,1
19073,19073,11560,양평동4가,2012-12-28,삼호한숲,94,59.96,13,2000,28500,475.3168779186124,364,1
19076,19076,11560,양평동5가,2012-12-25,한신,76,84.87,16,1996,38000,447.7436078708613,364,1
19077,19077,11560,양평동5가,2012-12-29,한신,76,59.94,2,1996,27500,458.79212545879216,364,1
19078,19078,11560,양평동6가,2012-12-26,동양,100,59.86,4,2000,26700,446.0407617774808,364,1
19094,19094,11560,여의도동,2012-12-24,롯데캐슬엠파이어,36,126.75,20,2005,82300,649.3096646942801,364,1
19095,19095,11560,여의도동,2012-12-24,여의도자이,47,148.94,18,2008,118000,792.265341748355,364,1
19096,19096,11560,여의도동,2012-12-24,리첸시아,61,119.21,9,2003,88000,738.1931046053184,364,1
19097,19097,11560,여의도동,2012-12-27,서울,01월 21일,139.31,5,1976,183000,1313.6171129136458,364,1
19098,19098,11560,여의도동,2012-12-28,장미,40,158.48,11,1978,104500,659.3891973750632,364,1
19099,19099,11560,여의도동,2012-12-29,시범,50,79.24,10,1971,61500,776.123170116103,364,1
19108,19108,11560,영등포동,2012-12-24,영등포푸르지오,647,73.133,10,2002,40000,546.9487098847306,364,1
19109,19109,11560,영등포동,2012-12-25,영등포푸르지오,647,84.84,11,2002,46000,542.1970768505422,364,1
19120,19120,11560,영등포동7가,2012-12-29,경남아너스빌,Jan-46,84.93,4,1998,39700,467.44377722830563,364,1
19125,19125,11560,영등포동8가,2012-12-29,삼환,Jan-76,59.91,11,1999,29200,487.39776331163415,364,1
