,Unnamed: 0,Áö¿ªÄÚµå,¹ýÁ¤µ¿,°Å·¡ÀÏ,¾ÆÆÄÆ®,Áö¹ø,Àü¿ë¸éÀû,Ãþ,°ÇÃà³âµµ,°Å·¡±Ý¾×,Æò´ç°¡°Ý,°Å·¡ÁÖ
1814,1,11410,³²°¡ÁÂµ¿,2006-10-19,³²°¡ÁÂµ¿Çö´ë,376,59.4,2,1999,16300,274.4107744107744,41
1815,1,11410,³²°¡ÁÂµ¿,2006-10-20,³²°¡ÁÂ»ï¼º,377,59.97,13,2000,21000,350.1750875437719,41
1816,1,11410,³²°¡ÁÂµ¿,2006-10-20,³²°¡ÁÂ»ï¼º,377,84.9,17,2000,32000,376.91401648998817,41
1817,1,11410,³²°¡ÁÂµ¿,2006-10-20,³²°¡ÁÂ»ï¼º,377,59.93,17,2000,22000,367.0949441014517,41
1818,1,11410,³²°¡ÁÂµ¿,2006-10-20,³²°¡ÁÂ»ï¼º,377,84.95,7,2000,37000,435.5503237198352,41
1819,1,11410,³²°¡ÁÂµ¿,2006-10-21,½Ö¿ë½ºÀ­´åÈ¨,380,128.21,17,2005,49000,382.1854769518758,41
1820,1,11410,³²°¡ÁÂµ¿,2006-10-21,·¡¹Ì¾È³²°¡ÁÂ2Â÷,379,59.788,10,2005,30500,510.13581320666356,41
1821,1,11410,³²°¡ÁÂµ¿,2006-10-21,³²°¡ÁÂ»ï¼º,377,84.9,5,2000,39500,465.25323910482916,41
1860,1,11410,³ÃÃµµ¿,2006-10-21,µ¿ºÎ¼¾Æ®·¹ºô,260,59.86,6,2002,21000,350.81857667891745,41
1875,1,11410,ºÏ°¡ÁÂµ¿,2006-10-15,ºÏ°¡ÁÂ»ïÈ£,449,114.03,1,1996,31000,271.8582829080067,41
1876,1,11410,ºÏ°¡ÁÂµ¿,2006-10-15,DMCÇÑ¾ç,431,65.34,3,1987,18950,290.02142638506274,41
1877,1,11410,ºÏ°¡ÁÂµ¿,2006-10-16,DMCÇÑ¾ç,431,65.34,15,1987,18000,275.4820936639118,41
1878,1,11410,ºÏ°¡ÁÂµ¿,2006-10-17,DMCÇÑ¾ç,431,116.76,13,1987,35500,304.0424803014731,41
1879,1,11410,ºÏ°¡ÁÂµ¿,2006-10-17,DMCÇÑ¾ç,431,65.34,14,1987,18600,284.66483011937555,41
1880,1,11410,ºÏ°¡ÁÂµ¿,2006-10-17,ºÏ°¡ÁÂ»ïÈ£,449,114.03,4,1996,36500,320.0912040691046,41
1881,1,11410,ºÏ°¡ÁÂµ¿,2006-10-18,DMCÇö´ë¾ÆÆÄÆ®,453,55.47,2,2000,14000,252.3886785649901,41
1882,1,11410,ºÏ°¡ÁÂµ¿,2006-10-19,ºÏ°¡ÁÂ»ïÈ£,449,114.03,4,1996,36500,320.0912040691046,41
1883,1,11410,ºÏ°¡ÁÂµ¿,2006-10-19,½ÅÀÏÇØÇÇÆ®¸®,455,84.98,1,2005,26254,308.9432807719463,41
1884,1,11410,ºÏ°¡ÁÂµ¿,2006-10-20,¿ùµåÄÅÇö´ë,371-1,59.76,13,1998,18700,312.91834002677376,41
1885,1,11410,ºÏ°¡ÁÂµ¿,2006-10-20,DMCÇÑ¾ç,431,84.33,7,1987,25500,302.3834934187122,41
1886,1,11410,ºÏ°¡ÁÂµ¿,2006-10-20,½ÅÀÏÇØÇÇÆ®¸®,455,84.98,5,2005,31000,364.79171569781124,41
1887,1,11410,ºÏ°¡ÁÂµ¿,2006-10-20,DMCÇÑ¾ç,431,116.76,7,1987,35000,299.7601918465228,41
1888,1,11410,ºÏ°¡ÁÂµ¿,2006-10-21,¿ùµåÄÅÇö´ë,371-1,84.93,14,1998,26000,306.13446367596845,41
1909,1,11410,ºÏ¾ÆÇöµ¿,2006-10-17,ºñ¹ö¸®Èú,1-422,129.22,1,2005,43000,332.7658257235722,41
1910,1,11410,ºÏ¾ÆÇöµ¿,2006-10-18,¼º¿ì,1-97,84.48,2,2005,27800,329.0719696969697,41
1928,1,11410,¿¬Èñµ¿,2006-10-15,¼º¿ø,740,84.95,3,2001,34700,408.47557386698054,41
1929,1,11410,¿¬Èñµ¿,2006-10-15,¼º¿ø,740,59.61,15,2001,21600,362.3553095118269,41
1930,1,11410,¿¬Èñµ¿,2006-10-19,¼º¿ø,740,84.95,5,2001,36000,423.7786933490288,41
1931,1,11410,¿¬Èñµ¿,2006-10-21,¼º¿ø,740,59.61,14,2001,22000,369.0655930213052,41
1963,1,11410,¿µÃµµ¿,2006-10-15,µ¶¸³¹®»ïÈ£,100,84.78,8,1995,36000,424.6284501061571,41
1964,1,11410,¿µÃµµ¿,2006-10-16,µ¶¸³¹®»ïÈ£,100,84.78,3,1995,34500,406.9355980184006,41
1965,1,11410,¿µÃµµ¿,2006-10-18,µ¶¸³¹®»ïÈ£,100,84.78,12,1995,32700,385.7041755130927,41
1966,1,11410,¿µÃµµ¿,2006-10-20,µ¶¸³¹®»ïÈ£,100,84.78,13,1995,35200,415.1922623260203,41
1977,1,11410,Ãµ¿¬µ¿,2006-10-18,Ãµ¿¬¶ß¶õÃ¤,145,55.82,1,2006,23000,412.0386958079541,41
1981,1,11410,ÃæÁ¤·Î3°¡,2006-10-21,ÇÇ¾î¸®½º,222,84.24,15,1987,19000,225.54605887939223,41
1993,1,11410,ÇöÀúµ¿,2006-10-16,µ¶¸³¹®±Øµ¿(200-0),200,84.87,20,1998,36000,424.17815482502647,41
1994,1,11410,ÇöÀúµ¿,2006-10-18,µ¶¸³¹®±Øµ¿(200-0),200,59.58,15,1998,26400,443.10171198388724,41
1995,1,11410,ÇöÀúµ¿,2006-10-19,µ¶¸³¹®ÆÄÅ©ºô,1019,59.4,6,2000,16400,276.0942760942761,41
1996,1,11410,ÇöÀúµ¿,2006-10-19,µ¶¸³¹®±Øµ¿(200-0),200,84.87,10,1998,44000,518.4399670083657,41
1997,1,11410,ÇöÀúµ¿,2006-10-20,µ¶¸³¹®±Øµ¿(200-0),200,114.51,17,1998,71500,624.3996157540826,41
1998,1,11410,ÇöÀúµ¿,2006-10-20,µ¶¸³¹®±Øµ¿(200-0),200,84.87,22,1998,42000,494.8745139625309,41
1999,1,11410,ÇöÀúµ¿,2006-10-21,µ¶¸³¹®±Øµ¿(200-0),200,59.58,7,1998,27800,466.5995300436388,41
2036,1,11410,È«Àºµ¿,2006-10-15,½Å¿øÁöº¥½ºÅ¸3,392-11,141.08,5,2005,50220,355.96824496739436,41
2037,1,11410,È«Àºµ¿,2006-10-15,±Øµ¿,454,84.92,13,1995,23500,276.7310409797456,41
2038,1,11410,È«Àºµ¿,2006-10-15,µÎ»ê,456,59.61,13,1997,17300,290.21976178493543,41
2039,1,11410,È«Àºµ¿,2006-10-15,"Çö´ë(1,2Â÷)",202-5,73.98,7,1988,22400,302.78453636117865,41
2040,1,11410,È«Àºµ¿,2006-10-16,È«Àºµ¿Ç³¸²¾ÆÀÌ¿ø,460,130.539,8,2002,43000,329.40347329150677,41
2041,1,11410,È«Àºµ¿,2006-10-16,È«Àºµ¿º®»ê,455,142.98,15,1997,45000,314.7293327738145,41
2042,1,11410,È«Àºµ¿,2006-10-16,"Çö´ë(1,2Â÷)",202-5,59.96,12,1988,17450,291.0273515677118,41
2043,1,11410,È«Àºµ¿,2006-10-16,È«Àºµ¿º®»ê,455,84.96,3,1997,25500,300.1412429378531,41
2044,1,11410,È«Àºµ¿,2006-10-16,"Çö´ë(1,2Â÷)",202-5,84.77,4,1988,26700,314.9699186032795,41
2045,1,11410,È«Àºµ¿,2006-10-16,À¯¿ø,22,64.26,2,1987,13500,210.08403361344537,41
2046,1,11410,È«Àºµ¿,2006-10-17,½Å¿øÁöº¥½ºÅ¸6,393-3,133.07,3,2005,49600,372.7361539039603,41
2047,1,11410,È«Àºµ¿,2006-10-17,"Çö´ë(1,2Â÷)",202-5,84.77,1,1989,24500,289.01734104046244,41
2048,1,11410,È«Àºµ¿,2006-10-17,¼­°­1Â÷(1µ¿),186-22,79.7,5,1988,15900,199.49811794228356,41
2049,1,11410,È«Àºµ¿,2006-10-17,À¯¿ø,22,64.26,9,1987,14500,225.64581388110798,41
2050,1,11410,È«Àºµ¿,2006-10-17,Ç³¸²2,453-2,66.69,11,1990,17700,265.40710751237066,41
2051,1,11410,È«Àºµ¿,2006-10-17,±Øµ¿,454,84.92,10,1995,18000,211.96420160150728,41
2052,1,11410,È«Àºµ¿,2006-10-18,È«Àºµ¿º®»ê,455,58.64,8,1997,16500,281.37789904502046,41
2053,1,11410,È«Àºµ¿,2006-10-18,½Å¿øÁöº¥½ºÅ¸7,394-1,129.96,5,2005,49600,381.65589412126803,41
2054,1,11410,È«Àºµ¿,2006-10-18,È«Àºµ¿º®»ê,455,84.78,10,1997,26500,312.5737202170323,41
2055,1,11410,È«Àºµ¿,2006-10-18,È«Àºµ¿Ç³¸²¾ÆÀÌ¿ø,460,84.91799999999998,4,2002,27100,319.13139734802996,41
2056,1,11410,È«Àºµ¿,2006-10-19,È«Àºµ¿º®»ê,455,84.78,11,1997,26000,306.6761028544468,41
2057,1,11410,È«Àºµ¿,2006-10-19,Ç³¸²2,453-2,58.5,3,1990,14000,239.31623931623932,41
2058,1,11410,È«Àºµ¿,2006-10-20,¼­°­2Â÷(2µ¿),186-25,90.95,8,1989,23500,258.3837273227048,41
2059,1,11410,È«Àºµ¿,2006-10-20,µÎ»ê,456,84.84,10,1997,23450,276.4026402640264,41
2060,1,11410,È«Àºµ¿,2006-10-20,È«Àºµ¿º®»ê,455,84.96,2,1997,24350,286.605461393597,41
2061,1,11410,È«Àºµ¿,2006-10-20,µ¿ÀÏ,457,84.98,7,1997,18500,217.6982819486938,41
2062,1,11410,È«Àºµ¿,2006-10-20,¼­°­1Â÷(1µ¿),186-22,71.53,3,1988,15700,219.4883265762617,41
2063,1,11410,È«Àºµ¿,2006-10-20,"Çö´ë(1,2Â÷)",202-5,74.52,12,1989,23600,316.69350509930223,41
2064,1,11410,È«Àºµ¿,2006-10-21,Ç³¸²2,453-2,84.93,3,1990,24000,282.585658777817,41
2065,1,11410,È«Àºµ¿,2006-10-21,È«Àºµ¿º®»ê,455,58.64,8,1997,17000,289.9045020463847,41
2066,1,11410,È«Àºµ¿,2006-10-21,"Çö´ë(1,2Â÷)",202-5,59.97,13,1989,17500,291.8125729531432,41
2067,1,11410,È«Àºµ¿,2006-10-21,"Çö´ë(1,2Â÷)",202-5,84.77,15,1989,25000,294.91565412292084,41
2158,1,11410,È«Á¦µ¿,2006-10-15,È«Á¦ÇÑ¾ç,82,84.77,12,1993,33000,389.28866344225554,41
2159,1,11410,È«Á¦µ¿,2006-10-15,Ã»±¸1Â÷,453,84.78,11,1994,32500,383.3451285680585,41
2160,1,11410,È«Á¦µ¿,2006-10-15,È«Á¦ÇÑ¾ç,82,60.06,3,1993,17400,289.7102897102897,41
2161,1,11410,È«Á¦µ¿,2006-10-15,È«Á¦ÇÑ¾ç,82,60.06,14,1993,19500,324.67532467532465,41
2162,1,11410,È«Á¦µ¿,2006-10-16,À¯¿øÇÏ³ª,454,112.14,16,1996,27000,240.77046548956662,41
2163,1,11410,È«Á¦µ¿,2006-10-16,À¯¿øÇÏ³ª,454,103.11,12,1996,27100,262.8261080399573,41
2164,1,11410,È«Á¦µ¿,2006-10-16,È«Á¦¿øÇö´ë(459-0),459,59.93,12,2000,21500,358.75187719005504,41
2165,1,11410,È«Á¦µ¿,2006-10-16,Ã»±¸1Â÷,453,84.78,10,1994,31000,365.65227648030196,41
2166,1,11410,È«Á¦µ¿,2006-10-16,È«Á¦¿øÇö´ë(459-0),459,84.9,7,2000,34000,400.47114252061243,41
2167,1,11410,È«Á¦µ¿,2006-10-16,È«Á¦ÇÑ¾ç,82,60.06,12,1993,18400,306.36030636030637,41
2168,1,11410,È«Á¦µ¿,2006-10-16,¹®È­ÃÌÇö´ë,463,59.94,1,2002,15500,258.5919252585919,41
2169,1,11410,È«Á¦µ¿,2006-10-16,Ã»±¸2Â÷,453-1,84.81,4,1997,26300,310.104940455135,41
2170,1,11410,È«Á¦µ¿,2006-10-16,Ã»±¸1Â÷,453,84.78,12,1994,30300,357.3956121726822,41
2171,1,11410,È«Á¦µ¿,2006-10-16,È«Á¦ÇÑ¾ç,82,60.06,6,1993,17500,291.37529137529134,41
2172,1,11410,È«Á¦µ¿,2006-10-16,È«Á¦Çö´ë,331,75.15,9,1992,29000,385.89487691284097,41
2173,1,11410,È«Á¦µ¿,2006-10-16,ÀÎ¿Õ±Ã¸Ç¼ð,104-6,54.02,6,1974,16950,313.77267678637537,41
2174,1,11410,È«Á¦µ¿,2006-10-17,ÀÎ¿Õ»êÇö´ë,460,84.9,1,2000,28800,339.22261484098937,41
2175,1,11410,È«Á¦µ¿,2006-10-17,È«Á¦¿øÇö´ë(459-0),459,84.9,14,2000,41000,482.9210836277974,41
2176,1,11410,È«Á¦µ¿,2006-10-17,°íÀº,156-200,62.48,5,1975,14000,224.0717029449424,41
2177,1,11410,È«Á¦µ¿,2006-10-17,È«Á¦¿øÇö´ë(459-0),459,59.93,11,2000,21900,365.42633071917237,41
2178,1,11410,È«Á¦µ¿,2006-10-17,Ã»±¸2Â÷,453-1,84.95,8,1997,26500,311.94820482636845,41
2179,1,11410,È«Á¦µ¿,2006-10-17,È«Á¦Çö´ë,331,75.15,12,1992,26700,355.2894211576846,41
2180,1,11410,È«Á¦µ¿,2006-10-17,Ã»±¸2Â÷,453-1,84.89,9,1997,29500,347.50854046413,41
2181,1,11410,È«Á¦µ¿,2006-10-18,È«Á¦¿øÇö´ë(459-0),459,84.9,16,2000,40000,471.14252061248527,41
2182,1,11410,È«Á¦µ¿,2006-10-18,¹®È­ÃÌÇö´ë,463,84.99,6,2002,29000,341.2166137192611,41
2183,1,11410,È«Á¦µ¿,2006-10-18,È«Á¦Çö´ë,331,106.18,11,1992,38800,365.41721604822,41
2184,1,11410,È«Á¦µ¿,2006-10-18,È«Á¦ÇÑ¾ç,82,60.06,7,1993,17500,291.37529137529134,41
2185,1,11410,È«Á¦µ¿,2006-10-18,È«Á¦»ï¼º·¡¹Ì¾È,461,32.76,10,2001,11500,351.03785103785106,41
2186,1,11410,È«Á¦µ¿,2006-10-18,Ã»±¸1Â÷,453,84.78,10,1994,29500,347.95942439254543,41
2187,1,11410,È«Á¦µ¿,2006-10-18,Ã»±¸1Â÷,453,84.78,11,1994,29850,352.08775654635525,41
2188,1,11410,È«Á¦µ¿,2006-10-18,°íÀº,156-200,63.8,1,1975,14400,225.70532915360502,41
2189,1,11410,È«Á¦µ¿,2006-10-19,È«Á¦¿øÇö´ë(459-0),459,84.9,9,2000,41000,482.9210836277974,41
2190,1,11410,È«Á¦µ¿,2006-10-19,È«Á¦»ï¼º·¡¹Ì¾È,461,114.75,1,2001,47000,409.58605664488016,41
2191,1,11410,È«Á¦µ¿,2006-10-19,ÀÎ¿Õ»êÇö´ë,460,114.72,12,2000,55000,479.4281729428173,41
2192,1,11410,È«Á¦µ¿,2006-10-19,Çö´ë±×¸°,455,84.96,15,1996,22700,267.18455743879474,41
2193,1,11410,È«Á¦µ¿,2006-10-19,È«Á¦¿øÇö´ë(459-0),459,84.9,14,2000,40500,477.0318021201413,41
2194,1,11410,È«Á¦µ¿,2006-10-19,¹®È­ÃÌÇö´ë,463,84.99,20,2002,29500,347.0996587833863,41
2195,1,11410,È«Á¦µ¿,2006-10-19,È«Á¦¿øÇö´ë(459-0),459,114.72,5,2000,58000,505.5788005578801,41
2196,1,11410,È«Á¦µ¿,2006-10-19,È«Á¦¿øÇö´ë(459-0),459,114.72,4,2000,57500,501.22036262203625,41
2197,1,11410,È«Á¦µ¿,2006-10-19,Ã»±¸3Â÷,462,59.4,10,2001,19500,328.2828282828283,41
2198,1,11410,È«Á¦µ¿,2006-10-19,¹®È­ÃÌÇö´ë,463,59.94,10,2002,18000,300.3003003003003,41
2199,1,11410,È«Á¦µ¿,2006-10-19,È«Á¦¿øÇö´ë(459-0),459,84.9,9,2000,39000,459.3639575971731,41
2200,1,11410,È«Á¦µ¿,2006-10-20,¹®È­ÃÌÇö´ë,463,84.99,5,2002,31500,370.63183903988704,41
2201,1,11410,È«Á¦µ¿,2006-10-20,È«Á¦¿øÇö´ë(459-0),459,84.9,14,2000,36000,424.0282685512367,41
2202,1,11410,È«Á¦µ¿,2006-10-20,¹®È­ÃÌÇö´ë,463,84.99,9,2002,28200,331.80374161666083,41
2203,1,11410,È«Á¦µ¿,2006-10-20,È«Á¦ÇÑ¾ç,82,60.06,8,1993,20000,333.000333000333,41
2204,1,11410,È«Á¦µ¿,2006-10-20,È«Á¦Çö´ë,331,106.18,8,1992,42800,403.08909399133546,41
2205,1,11410,È«Á¦µ¿,2006-10-20,¹®È­ÃÌÇö´ë,463,84.99,11,2002,30000,352.9827038475115,41
2206,1,11410,È«Á¦µ¿,2006-10-20,À¯¿øÇÏ³ª,454,72.34,7,1996,17500,241.91318772463367,41
2207,1,11410,È«Á¦µ¿,2006-10-21,È«Á¦ÇÑ¾ç,82,60.06,13,1993,18500,308.025308025308,41
2208,1,11410,È«Á¦µ¿,2006-10-21,Áß¾ÓÇÏÀÌÃ÷,342,84.97,7,2001,21500,253.03048134635753,41
2209,1,11410,È«Á¦µ¿,2006-10-21,È«Á¦ÇÑ¾ç,82,60.06,8,1993,18000,299.7002997002997,41
2210,1,11410,È«Á¦µ¿,2006-10-21,È«Á¦ÇÑ¾ç,82,60.06,2,1993,19000,316.35031635031635,41
2211,1,11410,È«Á¦µ¿,2006-10-21,È«Á¦Çö´ë,331,75.15,8,1992,27000,359.2814371257485,41
2212,1,11410,È«Á¦µ¿,2006-10-21,¹®È­ÃÌÇö´ë,463,84.99,13,2002,30500,358.8657489116367,41
2213,1,11410,È«Á¦µ¿,2006-10-21,È«Á¦¿øÇö´ë(459-0),459,84.9,4,2000,32750,385.7479387514723,41
2214,1,11410,È«Á¦µ¿,2006-10-21,¼º¿ø,456,114.48,10,1998,33800,295.2480782669462,41
