,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
8867,8867,11110,명륜2가,2020-08-13,아남1,4,84.9,8,1995,97000,1142.5206124852766,762,1
8871,8871,11110,무악동,2020-08-09,인왕산아이파크,60,59.993,13,2008,97000,1616.855299784975,762,1
8872,8872,11110,무악동,2020-08-15,현대,82,84.92,18,2000,98990,1165.6853509185114,762,1
8875,8875,11110,숭인동,2020-08-13,종로청계힐스테이트,766,59.9426,9,2009,84500,1409.6819290454534,762,1
8879,8879,11110,익선동,2020-08-14,현대뜨레비앙,55,36.08,6,2003,28000,776.0532150776054,762,1
8883,8883,11110,인의동,2020-08-10,효성쥬얼리시티,Feb-48,98.39,11,2006,82000,833.4180302876308,762,1
8886,8886,11110,창신동,2020-08-12,창신쌍용2,703,115.53,10,1993,80000,692.4608326841513,762,1
8895,8895,11110,평동,2020-08-14,경희궁자이(3단지),233,84.61399999999999,17,2017,170000,2009.1237856619475,762,1
8896,8896,11110,평동,2020-08-15,경희궁자이(3단지),233,84.61399999999999,11,2017,174500,2062.30647410594,762,1
8899,8899,11110,평창동,2020-08-09,일성빌라트,145-5,59.82,5,1996,51500,860.9160815780675,762,1
8900,8900,11110,평창동,2020-08-11,롯데낙천대,72,87.27,10,2001,79000,905.2366219777701,762,1
8901,8901,11110,평창동,2020-08-12,갑을,595,30.46,11,1997,18000,590.9389363099147,762,1
8907,8907,11110,홍파동,2020-08-14,경희궁자이(2단지),199,84.90700000000001,8,2017,165000,1943.302672335614,762,1
8908,8908,11110,홍파동,2020-08-14,경희궁자이(2단지),199,84.836,16,2017,175000,2062.8035268046583,762,1
