,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
49569,49569,11290,동선동1가,2018-09-30,코아루센타시아,121-6,113.02,8,2010,59000,522.0314988497611,665,1
49667,49667,11290,장위동,2018-09-30,참누리아파트,316-5,84.98,4,2006,55500,653.0948458460814,665,1
49668,49668,11290,장위동,2018-09-30,꿈의숲대명루첸아파트,317,84.84299999999999,11,2008,69900,823.8746861850714,665,1
49867,49867,11290,길음동,2018-10-01,길음뉴타운9단지(래미안),1286,59.92,7,2010,73500,1226.6355140186915,665,1
49868,49868,11290,길음동,2018-10-01,길음뉴타운3단지푸르지오,1280-1,84.97,16,2005,57000,670.8249970577851,665,1
49869,49869,11290,길음동,2018-10-02,길음동동부센트레빌(1278-0),1278,84.844,16,2003,70000,825.043609447928,665,1
49870,49870,11290,길음동,2018-10-02,길음동동부센트레빌(1278-0),1278,59.998000000000005,11,2003,60000,1000.0333344444814,665,1
49871,49871,11290,길음동,2018-10-05,길음뉴타운4단지(e편한세상),1281,84.64,5,2005,80000,945.179584120983,665,1
49872,49872,11290,길음동,2018-10-05,돈암2-1삼부,1276,59.94,14,1998,49000,817.4841508174842,665,1
49873,49873,11290,길음동,2018-10-06,길음뉴타운1단지(래미안길음1차),1279,84.96,2,2003,78000,918.0790960451978,665,1
49889,49889,11290,돈암동,2018-10-01,한진(609-1),609-1,59.58,14,1998,42000,704.9345417925479,665,1
49890,49890,11290,돈암동,2018-10-01,한진(609-1),609-1,84.87,4,1998,54000,636.2672322375397,665,1
49891,49891,11290,돈암동,2018-10-02,이수브라운스톤돈암,636,59.99,1,2004,52000,866.8111351891981,665,1
49892,49892,11290,돈암동,2018-10-03,한진(609-1),609-1,59.58,16,1998,42800,718.3618663981202,665,1
49893,49893,11290,돈암동,2018-10-04,한진(609-1),609-1,59.58,6,1998,41000,688.1503860355824,665,1
49894,49894,11290,돈암동,2018-10-06,이수브라운스톤돈암,636,84.97,14,2004,68500,806.1668824290927,665,1
49920,49920,11290,동선동1가,2018-10-01,코아루센타시아,121-6,113.66,11,2010,56000,492.69751891606546,665,1
49927,49927,11290,동소문동7가,2018-10-06,브라운스톤동선,120,114.97,10,2010,83000,721.9274593372185,665,1
49931,49931,11290,보문동4가,2018-10-01,보문하우스토리,116,117.169,3,2011,73500,627.2990296068073,665,1
49936,49936,11290,삼선동4가,2018-10-04,코오롱,73,114.84,18,1999,68000,592.1281783350748,665,1
49937,49937,11290,삼선동4가,2018-10-04,코오롱,73,84.87,1,1999,54000,636.2672322375397,665,1
49938,49938,11290,상월곡동,2018-10-02,동아에코빌,101,114.66,19,2003,50000,436.0718646432932,665,1
49939,49939,11290,상월곡동,2018-10-03,동아에코빌,101,59.95,7,2003,42900,715.5963302752293,665,1
49940,49940,11290,상월곡동,2018-10-05,동아에코빌,101,59.95,1,2003,40000,667.2226855713094,665,1
49941,49941,11290,상월곡동,2018-10-06,동아에코빌,101,84.97,3,2003,49300,580.2047781569966,665,1
49945,49945,11290,석관동,2018-10-05,신동아파밀리에,408,84.92,2,2011,65000,765.4262835609986,665,1
49946,49946,11290,석관동,2018-10-05,두산,10,59.97,24,1998,56500,942.1377355344339,665,1
49947,49947,11290,석관동,2018-10-06,두산,10,54.55,18,1998,43000,788.2676443629698,665,1
49948,49948,11290,석관동,2018-10-06,중앙하이츠,110-2,59.79,1,1994,35000,585.3821709315939,665,1
49955,49955,11290,안암동1가,2018-10-06,안암동삼성래미안,361,59.6983,5,2005,55800,934.6999830815953,665,1
49965,49965,11290,정릉동,2018-10-01,정릉대주파크빌,1024,94.59,12,2004,45950,485.7807379215562,665,1
49966,49966,11290,정릉동,2018-10-02,정릉푸른마을동아,210,84.96,14,2003,49600,583.8041431261771,665,1
49967,49967,11290,정릉동,2018-10-02,태영,1018,84.44,13,1999,44200,523.4486025580294,665,1
49968,49968,11290,정릉동,2018-10-03,우정에쉐르,1033,83.71,16,2009,45800,547.1269860231753,665,1
49969,49969,11290,정릉동,2018-10-05,경남,1015,59.59,1,1999,38000,637.690887732841,665,1
49970,49970,11290,정릉동,2018-10-05,경남,1015,114.63,10,1999,60000,523.4231876472128,665,1
49971,49971,11290,정릉동,2018-10-06,대우,1021,59.98,12,2001,37000,616.8722907635879,665,1
49972,49972,11290,정릉동,2018-10-06,정릉중앙하이츠아파트,809,59.26,3,1999,28500,480.93148835639556,665,1
49999,49999,11290,종암동,2018-10-01,래미안세레니티,133,59.97,18,2009,53000,883.7752209438053,665,1
50000,50000,11290,종암동,2018-10-01,래미안세레니티,133,59.97,7,2009,58000,967.1502417875605,665,1
50012,50012,11290,하월곡동,2018-10-02,코업스타클래스,46-73,170.45,23,2010,129000,756.8201818715166,665,1
50013,50013,11290,하월곡동,2018-10-03,월곡두산위브,222,59.855,6,2003,53000,885.4732269651658,665,1
50014,50014,11290,하월곡동,2018-10-05,래미안월곡,225,84.589,7,2006,57000,673.8464812209626,665,1
50015,50015,11290,하월곡동,2018-10-05,광남캐스빌,90-723,84.78,14,2008,43000,507.1950931823543,665,1
