,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
652,652,11110,명륜2가,2006-12-18,아남1,4,84.9,12,1995,48500,571.2603062426383,50,1
661,661,11110,무악동,2006-12-18,현대,82,84.92,17,2000,57550,677.6966556759303,50,1
665,665,11110,수송동,2006-12-22,로얄팰리스스위트,85,39.67,11,2005,25000,630.1991429291656,50,1
668,668,11110,숭인동,2006-12-20,숭인상가,204-11,78.75,4,1979,32800,416.5079365079365,50,1
699,699,11110,창신동,2006-12-18,MID그린(2동),601-1,59.26,3,2002,15200,256.4967937900776,50,1
700,700,11110,창신동,2006-12-19,창신쌍용1,702,79.87,10,1992,33000,413.17140353073745,50,1
701,701,11110,창신동,2006-12-19,동대문,328-17,28.8,4,1968,15000,520.8333333333334,50,1
702,702,11110,창신동,2006-12-20,MID그린(1동),601,59.55,7,2002,19000,319.0596137699412,50,1
703,703,11110,창신동,2006-12-22,두산,232,59.95,10,1999,26100,435.36280233527935,50,1
704,704,11110,창신동,2006-12-22,두산,232,84.9,2,1999,35000,412.2497055359246,50,1
705,705,11110,창신동,2006-12-22,동대문,328-17,28.8,5,1968,17700,614.5833333333334,50,1
719,719,11110,평창동,2006-12-20,노블레스빌,155-1,243.24,1,2002,97000,398.78309488570954,50,1
