,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
2229,2229,11170,도원동,2006-12-21,삼성래미안,23,84.69,18,2001,61500,726.1778250088558,50,1
2236,2236,11170,보광동,2006-12-19,리버빌(삼성),151,59.7,2,2000,26000,435.5108877721943,50,1
2237,2237,11170,보광동,2006-12-22,리버빌(삼성),151,59.7,15,2000,32000,536.0134003350083,50,1
2242,2242,11170,산천동,2006-12-19,리버힐삼성,193,84.98,16,2001,45000,529.5363614968228,50,1
2243,2243,11170,산천동,2006-12-23,리버힐삼성,193,84.98,9,2001,59000,694.2810072958342,50,1
2248,2248,11170,서빙고동,2006-12-18,신동아,241-21,210.25,11,1984,245000,1165.2794292508918,50,1
2249,2249,11170,서빙고동,2006-12-18,신동아,241-21,140.81,12,1985,157000,1114.977629429728,50,1
2250,2250,11170,서빙고동,2006-12-20,금호베스트빌1,296,84.94,5,2002,62000,729.9270072992701,50,1
2251,2251,11170,서빙고동,2006-12-21,신동아,241-21,166.98,8,1984,175000,1048.0297041561864,50,1
2289,2289,11170,이촌동,2006-12-17,한강(대우),415,60.0,10,2000,52000,866.6666666666666,50,1
2290,2290,11170,이촌동,2006-12-19,한강맨숀,300-23,120.56,3,1971,170000,1410.0862641008625,50,1
2291,2291,11170,이촌동,2006-12-19,대림,395,59.22,8,1994,39000,658.5612968591693,50,1
2292,2292,11170,이촌동,2006-12-20,한가람,404,84.89,16,1998,89300,1051.9495818117564,50,1
2293,2293,11170,이촌동,2006-12-20,북한강(성원),422,59.55,20,2001,54900,921.9143576826197,50,1
2294,2294,11170,이촌동,2006-12-20,동아그린,411,114.96,15,1999,72500,630.6541405706333,50,1
2295,2295,11170,이촌동,2006-12-21,대림,395,59.22,15,1994,44700,754.8125633232016,50,1
2296,2296,11170,이촌동,2006-12-22,한가람,404,84.89,21,1998,81500,960.0659677229355,50,1
2297,2297,11170,이촌동,2006-12-22,현대맨숀,301-162,146.38,10,1974,115000,785.6264517010521,50,1
2298,2298,11170,이촌동,2006-12-22,강변,193-3,64.43,3,1971,37000,574.2666459723731,50,1
2299,2299,11170,이촌동,2006-12-22,동아그린,411,43.02,11,1999,18500,430.03254300325426,50,1
2310,2310,11170,이태원동,2006-12-21,주공1,728,84.66,4,1993,64000,755.9650366170565,50,1
2311,2311,11170,이태원동,2006-12-23,창덕아파트,252-1,84.75,1,1996,45000,530.9734513274336,50,1
2314,2314,11170,청암동,2006-12-23,SK청암대(64-1),Jan-64,244.93,7,2001,151500,618.5440738170089,50,1
2316,2316,11170,청파동3가,2006-12-21,효창PALACEVILLE,132-13,130.0,7,2001,47000,361.53846153846155,50,1
2324,2324,11170,한강로3가,2006-12-21,우림필유,91,84.99,2,2006,35000,411.8131544887634,50,1
2336,2336,11170,한남동,2006-12-18,한남동리첸시아,Jan-72,37.53,7,2004,17700,471.62270183852917,50,1
2337,2337,11170,한남동,2006-12-18,한남힐스테이트,807,130.898,2,2003,89000,679.9187153356048,50,1
2338,2338,11170,한남동,2006-12-19,한남동리첸시아,Jan-72,37.53,7,2004,17900,476.9517719158007,50,1
2339,2339,11170,한남동,2006-12-20,시범,1-349,59.5,1,1970,28500,478.99159663865544,50,1
2340,2340,11170,한남동,2006-12-21,남산맨션,726-74,124.5,6,1972,60000,481.9277108433735,50,1
2341,2341,11170,한남동,2006-12-21,시범,1-349,59.5,3,1970,27500,462.1848739495798,50,1
2342,2342,11170,한남동,2006-12-23,한남힐스테이트,807,84.757,6,2003,60000,707.9061316469435,50,1
2343,2343,11170,한남동,2006-12-23,한남힐스테이트,807,84.86,6,2003,65500,771.8595333490455,50,1
2355,2355,11170,효창동,2006-12-20,세인트힐,05월 17일,136.13,6,2004,70000,514.2143539263939,50,1
2356,2356,11170,효창동,2006-12-21,효창베네스,272,84.64,2,2002,32500,383.97920604914935,50,1
2357,2357,11170,효창동,2006-12-22,세인트힐,05월 17일,84.78,7,2004,31500,371.54989384288746,50,1
2361,2361,11170,후암동,2006-12-18,신주에지앙,302,135.69,5,2004,42000,309.5290736237011,50,1
2362,2362,11170,후암동,2006-12-18,브라운스톤남산,458,166.67,2,2004,94500,566.9886602267956,50,1
2363,2363,11170,후암동,2006-12-18,브라운스톤남산,458,163.27,2,2004,97000,594.1079193973173,50,1
