,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
5587,1,11170,동자동,2010-03-19,동자,19-8,44.0,1,1969,32800,745.4545454545455,219
5589,1,11170,문배동,2010-03-15,CJ나인파크,24-6,84.98,18,2007,66000,776.65333019534,219
5590,1,11170,문배동,2010-03-19,이안용산1차(101동),11-14,84.56,10,2005,55000,650.4257332071901,219
5591,1,11170,문배동,2010-03-20,지오베르크,17-1,84.99,13,2004,55000,647.134957053771,219
5621,1,11170,이촌동,2010-03-16,한강맨숀,300-23,120.33,4,1971,184000,1529.1282306989112,219
5622,1,11170,이촌동,2010-03-17,LG한강자이,430,169.71,10,2003,255000,1502.5631960403039,219
5623,1,11170,이촌동,2010-03-17,한가람,404,114.96,21,1998,120000,1043.8413361169103,219
5624,1,11170,이촌동,2010-03-18,한강(대우),415,134.13,1,2000,100000,745.5453664355476,219
5625,1,11170,이촌동,2010-03-20,렉스,300-3,121.82,11,1974,130000,1067.1482515186342,219
5626,1,11170,이촌동,2010-03-20,한강맨숀,300-23,120.56,3,1971,177000,1468.1486396814864,219
5627,1,11170,이촌동,2010-03-20,강촌,402,84.905,8,1998,83800,986.9854543313114,219
5628,1,11170,이촌동,2010-03-20,이촌코오롱(B),414,59.82,4,1999,53500,894.349715814109,219
5640,1,11170,이태원동,2010-03-15,마운틴뷰,198-16,146.13,5,1999,73000,499.5551905837268,219
5641,1,11170,이태원동,2010-03-15,주공1,728,84.57,3,1993,62500,739.0327539316543,219
5642,1,11170,이태원동,2010-03-19,용산동아파트,669,51.27,6,1969,28000,546.1283401599376,219
5643,1,11170,이태원동,2010-03-19,용산동아파트,669,44.76,2,1969,20000,446.82752457551385,219
5664,1,11170,한남동,2010-03-16,남산맨션,726-74,124.5,10,1972,68000,546.1847389558233,219
5665,1,11170,한남동,2010-03-16,아일랜드캐슬,684-85,62.51,4,2003,35000,559.9104143337066,219
5671,1,11170,효창동,2010-03-20,화이트타운,5-45,58.65,6,2003,36500,622.3358908780904,219
5674,1,11170,후암동,2010-03-15,예빌리지,244-87,110.94,5,2002,57000,513.7912385073013,219
