,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
35298,1,11590,노량진동,2018-06-22,건영(103동-106동),324,84.94,3,1997,59600,701.6717683070403,650
35299,1,11590,노량진동,2018-06-23,신동아리버파크,325,59.67,27,2001,55800,935.1432880844645,650
35312,1,11590,대방동,2018-06-18,아데나339,515,27.83,2,2012,19500,700.6827164929932,650
35313,1,11590,대방동,2018-06-19,대방동현대,502,84.96,23,1994,63700,749.7645951035782,650
35314,1,11590,대방동,2018-06-19,대림아파트,501,164.79,12,1993,110000,667.5162327811154,650
35315,1,11590,대방동,2018-06-23,신일해피트리,510,59.8165,18,2005,57600,962.9450068125016,650
35323,1,11590,동작동,2018-06-20,이수힐스테이트,333,84.98200000000001,11,2013,115000,1353.2277423454377,650
35336,1,11590,본동,2018-06-18,유원강변,482,84.28,4,2000,75000,889.890840056953,650
35337,1,11590,본동,2018-06-18,유원강변,482,84.63,22,2000,87000,1028.0042538107054,650
35364,1,11590,사당동,2018-06-19,두산위브트레지움,1131,116.6177,10,2011,165000,1414.8795594493804,650
35365,1,11590,사당동,2018-06-19,대창센시티,1147,84.9344,2,2005,61500,724.088237510361,650
35366,1,11590,사당동,2018-06-21,극동(105),105,59.25,8,1993,65000,1097.0464135021098,650
35367,1,11590,사당동,2018-06-21,사당휴먼시아,1154,84.73,14,2009,68000,802.5492741649947,650
35368,1,11590,사당동,2018-06-22,대림(169-8),169-8,125.4,8,1990,90000,717.7033492822966,650
35369,1,11590,사당동,2018-06-22,경남아너스빌2차,1135,84.96,8,1998,60500,712.0998116760829,650
35370,1,11590,사당동,2018-06-23,경남아너스빌1차,1134,59.9,13,1997,52000,868.1135225375626,650
35371,1,11590,사당동,2018-06-23,사당휴먼시아,1154,84.84,7,2009,64000,754.3611504007544,650
35372,1,11590,사당동,2018-06-23,경남아너스빌(대아3),1136,42.63,11,1998,42000,985.2216748768473,650
35373,1,11590,사당동,2018-06-23,삼성래미안,1133,114.502,19,2003,92500,807.8461511589318,650
35421,1,11590,상도동,2018-06-18,래미안상도3차,431,114.97,2,2004,90000,782.8129077150561,650
35422,1,11590,상도동,2018-06-18,중앙하이츠빌,415,84.9883,10,2003,73000,858.9417602187596,650
35423,1,11590,상도동,2018-06-18,상도 휴엔하임,363-164,14.7,3,2016,15900,1081.6326530612246,650
35424,1,11590,상도동,2018-06-19,경향렉스빌,445,58.7112,6,2002,39500,672.7847497581382,650
35425,1,11590,상도동,2018-06-19,삼성래미안2,421,59.886,11,2003,64500,1077.0463881374612,650
35426,1,11590,상도동,2018-06-20,래미안상도3차,431,84.96,3,2004,84500,994.5856873822976,650
35427,1,11590,상도동,2018-06-20,힐스테이트 상도 센트럴파크,531,118.1759,5,2012,119500,1011.2044841630146,650
35428,1,11590,상도동,2018-06-20,포스코더샵,521,59.99,7,2007,75000,1250.2083680613434,650
35429,1,11590,상도동,2018-06-21,상도동삼호아파트,408,84.52,15,1994,58500,692.1438712730715,650
35430,1,11590,상도동,2018-06-21,이수브라운스톤상도(527-0),527,84.99,11,2007,79000,929.5211201317803,650
35431,1,11590,상도동,2018-06-21,두산위브트레지움2차,535,84.8624,18,2016,95000,1119.4592658232623,650
35432,1,11590,상도동,2018-06-22,대림아파트,411,66.59,1,1995,43500,653.2512389247635,650
35433,1,11590,상도동,2018-06-23,래미안상도3차,431,84.96,12,2004,89800,1056.9679849340866,650
35434,1,11590,상도동,2018-06-23,상도동삼호아파트,408,114.63,5,1994,63500,553.9562069266335,650
35435,1,11590,상도동,2018-06-23,건영,414,114.96,18,1997,75000,652.400835073069,650
35466,1,11590,신대방동,2018-06-20,보라매우성,706,80.69,18,1995,52800,654.3561779650514,650
35467,1,11590,신대방동,2018-06-23,우성1,565,66.69,4,1988,57900,868.1961313540261,650
