,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
9478,1,11200,금호동1가,2009-12-23,벽산,633,114.57,13,2001,55000,480.05586104564895,207
9497,1,11200,마장동,2009-12-25,세림,784,40.86,12,1986,24900,609.3979441997063,207
9510,1,11200,성수동1가,2009-12-23,우방,705,60.0,1,1997,28000,466.6666666666667,207
9511,1,11200,성수동1가,2009-12-23,대우2,709,59.83,18,1999,33750,564.0982784556243,207
9515,1,11200,송정동,2009-12-23,서울숲아이파크,104,84.88,13,2009,52500,618.5202639019793,207
9527,1,11200,옥수동,2009-12-22,삼성,250,59.7,16,1999,41900,701.8425460636515,207
9528,1,11200,옥수동,2009-12-23,극동,428,57.78,13,1986,33500,579.785392869505,207
9544,1,11200,응봉동,2009-12-23,대림강변,15,84.42,6,2001,59000,698.8865197820421,207
9560,1,11200,하왕십리동,2009-12-23,한신무학,990,62.41,15,1989,31600,506.32911392405066,207
9561,1,11200,하왕십리동,2009-12-24,왕십리 지웰,1064,84.98100000000002,2,2009,55440,652.3811204857554,207
9562,1,11200,하왕십리동,2009-12-26,금호베스트빌,1052,84.97,1,2001,35300,415.4407437919266,207
9583,1,11200,행당동,2009-12-23,신동아,344,59.97,15,1995,33200,553.6101384025346,207
9584,1,11200,행당동,2009-12-24,행당 한진타운,346,59.96,21,2000,37000,617.0780520346898,207
