,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
18520,1,11290,길음동,2012-03-26,길음뉴타운5단지(래미안),1282,84.96,3,2006,46500,547.316384180791,325
18521,1,11290,길음동,2012-03-27,길음뉴타운8단지(래미안),1284,84.82,19,2010,48000,565.9042678613534,325
18522,1,11290,길음동,2012-03-28,길음뉴타운6단지(래미안),1283,84.04899999999998,11,2007,55300,657.9495294411595,325
18523,1,11290,길음동,2012-03-28,길음뉴타운4단지(e편한세상),1281,59.97,18,2005,33500,558.6126396531599,325
18524,1,11290,길음동,2012-03-29,길음뉴타운4단지(e편한세상),1281,84.64,19,2005,39000,460.7750472589792,325
18525,1,11290,길음동,2012-03-29,길음뉴타운5단지(래미안),1282,59.75,2,2006,33900,567.3640167364017,325
18526,1,11290,길음동,2012-03-29,길음뉴타운2단지푸르지오,1280,59.99,18,2005,29750,495.91598599766627,325
18527,1,11290,길음동,2012-03-31,길음뉴타운4단지(e편한세상),1281,84.64,12,2005,39800,470.22684310018906,325
18528,1,11290,길음동,2012-03-31,길음뉴타운1단지(래미안길음1차),1279,84.96,3,2003,41000,482.58003766478345,325
18529,1,11290,길음동,2012-03-31,길음뉴타운2단지푸르지오,1280,59.77,1,2005,25500,426.6354358373766,325
18551,1,11290,돈암동,2012-03-26,범양,631,84.92,1,1998,31200,367.4046161092793,325
18552,1,11290,돈암동,2012-03-27,한신,609-1,113.67,17,1998,45000,395.882818685669,325
18553,1,11290,돈암동,2012-03-27,한진(609-1),609-1,113.67,14,1998,46400,408.1991730447787,325
18554,1,11290,돈암동,2012-03-28,돈암동 풍림아파트 101~105동,632,84.68,8,1999,31000,366.08408124704766,325
18555,1,11290,돈암동,2012-03-28,이수브라운스톤돈암,636,59.99,5,2004,32000,533.4222370395065,325
18556,1,11290,돈암동,2012-03-30,한신,609-1,84.87,3,1998,34000,400.6127017791917,325
18557,1,11290,돈암동,2012-03-30,돈암동삼성,15-1,114.66,6,1999,39500,344.49677306820166,325
18558,1,11290,돈암동,2012-03-31,돈암동더샵아파트,603,84.81700000000002,16,2006,39300,463.35050756334215,325
18559,1,11290,돈암동,2012-03-31,이수브라운스톤돈암,636,59.99,11,2004,33000,550.0916819469911,325
18560,1,11290,돈암동,2012-03-31,한진(609-1),609-1,113.67,2,1998,44200,388.84490190903495,325
18563,1,11290,동소문동4가,2012-03-30,송산아파트,279,58.59,18,1998,24000,409.626216077829,325
18568,1,11290,동소문동7가,2012-03-25,한신플러스C,23,59.91,3,2004,30000,500.7511266900351,325
18569,1,11290,동소문동7가,2012-03-31,브라운스톤동선,120,114.97,15,2010,66500,578.4117595894581,325
18572,1,11290,삼선동2가,2012-03-27,삼선푸르지오,425,114.65,9,2008,50000,436.109899694723,325
18573,1,11290,삼선동2가,2012-03-31,삼선푸르지오,425,84.83,1,2008,40500,477.4254391135212,325
18576,1,11290,삼선동4가,2012-03-30,코오롱,73,114.84,6,1999,45000,391.84952978056424,325
18583,1,11290,상월곡동,2012-03-26,동아에코빌,101,114.66,3,2003,39700,346.24106052677485,325
18584,1,11290,상월곡동,2012-03-29,동아에코빌,101,114.66,17,2003,43000,375.02180359323216,325
18599,1,11290,석관동,2012-03-28,두산,10,59.97,20,1998,28000,466.9001167250292,325
18600,1,11290,석관동,2012-03-29,두산,10,54.55,13,1998,24900,456.4619615032081,325
18604,1,11290,안암동3가,2012-03-26,대광,136-1,60.89,4,1971,14000,229.92281162752505,325
18605,1,11290,안암동3가,2012-03-29,동아쉐르빌,79-4,84.93,4,2005,32000,376.78087837042267,325
18606,1,11290,안암동3가,2012-03-31,대광,136-1,56.96,2,1971,16200,284.41011235955057,325
18655,1,11290,정릉동,2012-03-30,태영,1018,59.42,1,1999,21950,369.4042409962975,325
18656,1,11290,정릉동,2012-03-31,정릉우성아파트 101~105동,1020,59.97,4,2000,23000,383.52509588127396,325
18657,1,11290,정릉동,2012-03-31,대우,1021,43.11,11,2001,16500,382.7418232428671,325
18677,1,11290,종암동,2012-03-28,삼성래미안,80,59.99,7,2004,29000,483.4139023170528,325
18678,1,11290,종암동,2012-03-28,삼성래미안,80,59.99,19,2004,30800,513.4189031505251,325
18679,1,11290,종암동,2012-03-31,아이파크종암동 2차,131,59.675,9,2005,31600,529.5349811478844,325
18702,1,11290,하월곡동,2012-03-25,월곡두산위브,222,114.752,16,2003,46000,400.86447295036254,325
18703,1,11290,하월곡동,2012-03-27,샹그레빌,224,79.984,7,2004,30500,381.3262652530506,325
18704,1,11290,하월곡동,2012-03-28,월곡두산위브,222,59.855,2,2003,27050,451.9254865925988,325
18705,1,11290,하월곡동,2012-03-28,월곡두산위브,222,84.84299999999998,16,2003,37000,436.09961929681896,325
18706,1,11290,하월곡동,2012-03-29,월곡두산위브,222,114.752,3,2003,43000,374.7211377579476,325
18707,1,11290,하월곡동,2012-03-31,꿈의숲푸르지오,228,84.73,6,2010,41000,483.89000354065854,325
18708,1,11290,하월곡동,2012-03-31,래미안월곡,225,59.754,10,2006,31000,518.7937209224488,325
