,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
13931,1,11215,광장동,2015-09-07,광장현대9단지,576,59.97,5,1999,51500,858.7627146906786,505
13932,1,11215,광장동,2015-09-08,현대파크빌,577,84.81,16,2000,72300,852.4938096922532,505
13933,1,11215,광장동,2015-09-09,현대5,554-7,84.56,16,1989,72000,851.4664143803217,505
13934,1,11215,광장동,2015-09-09,현대3,484,59.67,2,1990,42750,716.4404223227752,505
13935,1,11215,광장동,2015-09-09,광나루현대,567,84.92,16,1996,52500,618.2289213377296,505
13936,1,11215,광장동,2015-09-09,현대5,554-7,84.53,10,1989,69500,822.193304152372,505
13937,1,11215,광장동,2015-09-09,광나루현대,567,84.59,16,1996,53500,632.462466012531,505
13938,1,11215,광장동,2015-09-10,극동2,218-1,75.55,8,1989,59000,780.9397749834546,505
13939,1,11215,광장동,2015-09-10,삼성광장1,561,66.03,9,1987,49800,754.2026351658337,505
13940,1,11215,광장동,2015-09-11,현대파크빌,577,59.76,10,2000,55500,928.714859437751,505
13941,1,11215,광장동,2015-09-11,청구,566,84.86,11,1996,61500,724.7230732971954,505
13942,1,11215,광장동,2015-09-11,광장현대9단지,576,59.97,16,1999,50000,833.7502084375521,505
13943,1,11215,광장동,2015-09-12,현대3,484,84.97,5,1990,67800,797.9286807108391,505
13944,1,11215,광장동,2015-09-12,워커힐푸르지오,148-4,69.01,3,1987,53000,768.004637009129,505
13945,1,11215,광장동,2015-09-12,현대리버빌,131-1,226.75,1,1997,110000,485.11576626240355,505
13946,1,11215,광장동,2015-09-12,광장현대9단지,576,84.96,3,1999,63000,741.5254237288136,505
13979,1,11215,구의동,2015-09-10,현대프라임,631-1,59.82,17,1997,47500,794.0488131059847,505
13980,1,11215,구의동,2015-09-10,아차산휴먼시아,663,84.68,4,2010,56000,661.3131790269248,505
13981,1,11215,구의동,2015-09-11,아차산휴먼시아,663,84.68,11,2010,56800,670.7605101558809,505
13982,1,11215,구의동,2015-09-12,구의현대2단지,611,84.91,12,1996,60000,706.6305499941114,505
13997,1,11215,군자동,2015-09-10,일성파크,99,59.96,13,1996,34500,575.3835890593729,505
14005,1,11215,자양동,2015-09-07,더샵스타시티,227-7,100.32,13,2007,86700,864.2344497607656,505
14006,1,11215,자양동,2015-09-07,우성3,516,84.91,15,1989,60000,706.6305499941114,505
14007,1,11215,자양동,2015-09-07,우성1,579,59.91,4,1988,40300,672.6756801869471,505
14008,1,11215,자양동,2015-09-07,로얄동아,644,84.83,4,1999,47500,559.9434162442532,505
14009,1,11215,자양동,2015-09-07,자양2현대,761,59.95,11,1995,48370,806.8390325271059,505
14010,1,11215,자양동,2015-09-07,자양우성7,783-1,59.94,3,1998,42800,714.0473807140474,505
14011,1,11215,자양동,2015-09-08,이튼타워리버5차,856,128.39,22,2009,123000,958.0185372692579,505
14012,1,11215,자양동,2015-09-08,한강우성,Jan-87,84.72,5,1993,52000,613.7865911237017,505
14013,1,11215,자양동,2015-09-08,더샵스타시티,227-7,139.6,49,2007,134000,959.8853868194843,505
14014,1,11215,자양동,2015-09-08,더샵스타시티,227-7,127.95,44,2007,97000,758.1086361860101,505
14015,1,11215,자양동,2015-09-08,이튼타워리버5차,856,84.98,4,2009,73000,859.0256530948458,505
14016,1,11215,자양동,2015-09-09,현대3,670,84.9,8,1996,46500,547.7031802120141,505
14017,1,11215,자양동,2015-09-10,자양7차현대홈타운,788,84.7,8,2001,55300,652.8925619834711,505
14018,1,11215,자양동,2015-09-10,자양현대6,786,84.97,10,1999,59000,694.3627162527952,505
14019,1,11215,자양동,2015-09-10,한라,762,59.96,5,1996,43000,717.1447631754503,505
14020,1,11215,자양동,2015-09-10,한솔리베르,672,83.31,19,2002,50000,600.1680470531749,505
14021,1,11215,자양동,2015-09-10,이튼타워리버1차,510-5,84.59,23,2006,70900,838.1605390708121,505
14022,1,11215,자양동,2015-09-10,대동,784-1,59.54,5,1999,38000,638.2264024185422,505
14023,1,11215,자양동,2015-09-10,더샵스타시티,227-7,127.95,48,2007,102000,797.1864009378663,505
14024,1,11215,자양동,2015-09-10,광진하나플러스,811,117.19,1,2005,52000,443.7238672241659,505
14025,1,11215,자양동,2015-09-11,이튼타워리버1차,510-5,84.33,8,2006,68000,806.3559824498992,505
14026,1,11215,자양동,2015-09-11,이튼타워리버1차,510-5,84.59,14,2006,68400,808.606218229105,505
14027,1,11215,자양동,2015-09-11,자양10차현대홈타운,792,98.33,10,2002,69300,704.7696532085833,505
14028,1,11215,자양동,2015-09-12,한라,762,59.96,1,1996,36500,608.7391594396264,505
14029,1,11215,자양동,2015-09-12,광진트라팰리스,854,153.79,13,2006,72000,468.1708823720658,505
14080,1,11215,중곡동,2015-09-10,중곡1단지,191-77,57.88,1,1976,22800,393.91845196959224,505
14081,1,11215,중곡동,2015-09-12,성원,681,59.82,23,1998,26900,449.6823804747576,505
14082,1,11215,중곡동,2015-09-12,중곡2단지,190-26,55.87,3,1976,24700,442.0977268659388,505
14086,1,11215,화양동,2015-09-12,화양현대,234,59.97,17,1999,38500,641.9876604969152,505
