,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
27564,1,11260,망우동,2017-01-06,금호어울림(580),580,84.94,11,2006,38000,447.37461737697197,574
27565,1,11260,망우동,2017-01-07,금호어울림(580),580,59.96,10,2006,32200,537.0246831220813,574
27576,1,11260,면목동,2017-01-03,두산4,1522,84.87,18,2000,42300,498.4093319194061,574
27577,1,11260,면목동,2017-01-04,현대,1502,84.81,7,1994,37500,442.16483905199857,574
27578,1,11260,면목동,2017-01-04,한신,193-1,45.44,9,1987,22700,499.5598591549296,574
27579,1,11260,면목동,2017-01-04,현대,1502,84.09,7,1994,37400,444.7615649898918,574
27580,1,11260,면목동,2017-01-06,용마동아,1499,84.88,9,1993,33500,394.67483506126297,574
27581,1,11260,면목동,2017-01-06,두산3,1511,84.77,18,1995,39300,463.6074082812316,574
27582,1,11260,면목동,2017-01-07,두산4,1522,84.87,23,2000,40500,477.2004241781548,574
27583,1,11260,면목동,2017-01-07,용마산하늘채,1537,114.9903,6,2015,67000,582.6578415744632,574
27584,1,11260,면목동,2017-01-07,두산1,1500,59.76,6,1993,32200,538.8219544846052,574
27585,1,11260,면목동,2017-01-07,늘푸른동아,715,59.65,15,2002,30000,502.93378038558257,574
27608,1,11260,묵동,2017-01-03,묵동자이(2단지),170-1,111.73,28,2010,70000,626.5103374205675,574
27609,1,11260,묵동,2017-01-04,극동늘푸른,379,57.63,11,1999,31000,537.9142807565504,574
27610,1,11260,묵동,2017-01-05,신내,13,49.77,4,1996,26500,532.4492666264817,574
27611,1,11260,묵동,2017-01-05,신내,13,49.77,4,1996,26800,538.4769941731967,574
27629,1,11260,상봉동,2017-01-01,우정아파트,496,81.783,13,2002,39200,479.3172175146424,574
27630,1,11260,상봉동,2017-01-02,동부아파트,495,84.99,1,1999,34000,400.04706436051305,574
27631,1,11260,상봉동,2017-01-04,"엘지, 쌍용아파트",484,68.12,9,1996,31000,455.079271873165,574
27632,1,11260,상봉동,2017-01-04,"엘지, 쌍용아파트",484,84.67,13,1996,37000,436.99066965867485,574
27633,1,11260,상봉동,2017-01-04,한일써너스빌,81-5,84.64200000000002,6,2003,40700,480.8487512109826,574
27634,1,11260,상봉동,2017-01-07,한일써너스빌,81-5,84.55,6,2003,44000,520.4021289178002,574
27652,1,11260,신내동,2017-01-03,동성4,591,129.37,7,1997,41500,320.7853443611347,574
27653,1,11260,신내동,2017-01-04,중앙하이츠,479,84.97,6,1996,31200,367.18841944215603,574
27654,1,11260,신내동,2017-01-04,신내11대명,661,39.76,11,1996,21900,550.8048289738431,574
27655,1,11260,신내동,2017-01-05,신내9진흥,657,49.93,9,1996,27300,546.7654716603245,574
27656,1,11260,신내동,2017-01-05,신내11대명,661,59.76,9,1996,27800,465.194109772423,574
27657,1,11260,신내동,2017-01-05,동성타워프라자,786,59.01,8,1996,25400,430.43551940349096,574
27658,1,11260,신내동,2017-01-06,중앙하이츠,479,84.97,9,1996,31700,373.07284924090857,574
27659,1,11260,신내동,2017-01-06,신내11대명,661,39.76,7,1996,21900,550.8048289738431,574
27660,1,11260,신내동,2017-01-06,신내11대명,661,49.77,11,1996,25400,510.34759895519386,574
27661,1,11260,신내동,2017-01-07,신내우디안1단지,816,84.65,11,2014,44000,519.7873597164796,574
27662,1,11260,신내동,2017-01-07,건영2차,785,74.25,12,1996,33200,447.1380471380471,574
27696,1,11260,중화동,2017-01-02,범양프레체,208-4,17.94,14,2012,12300,685.6187290969899,574
27697,1,11260,중화동,2017-01-04,동양엔파트,208-33,84.35,13,2010,38700,458.80260818020156,574
27698,1,11260,중화동,2017-01-05,한신2,450,84.03,20,1998,41000,487.9209806021659,574
27699,1,11260,중화동,2017-01-05,한신1차,450,59.76,19,1998,32750,548.0254350736278,574
27700,1,11260,중화동,2017-01-06,미영리치타운,207-14,84.71,9,2007,36900,435.6038248140716,574
