,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
3307,1,11170,서빙고동,2007-12-17,신동아,241-21,95.66,12,1984,93000,972.1931841940205,102
3308,1,11170,서빙고동,2007-12-19,신동아,241-21,210.25,11,1984,219000,1041.6171224732461,102
3313,1,11170,원효로4가,2007-12-21,한강수,128-1,147.1,9,2005,86000,584.636301835486,102
3328,1,11170,이촌동,2007-12-17,한강맨숀,300-23,101.95,5,1971,144000,1412.4570868072585,102
3329,1,11170,이촌동,2007-12-17,이촌코오롱(A),412,114.69,7,1999,115000,1002.7029383555672,102
3330,1,11170,이촌동,2007-12-17,동아그린,411,48.76,13,1999,43000,881.870385561936,102
3331,1,11170,이촌동,2007-12-17,현대한강,400,84.88,19,1997,90000,1060.3204524033931,102
3332,1,11170,이촌동,2007-12-18,우성,399-1,114.74,2,1995,86000,749.5206553948057,102
3333,1,11170,이촌동,2007-12-18,이촌코오롱(A),412,59.82,2,1999,51500,860.9160815780675,102
3334,1,11170,이촌동,2007-12-18,한강맨숀,300-23,87.54,5,1971,125000,1427.9186657527987,102
3335,1,11170,이촌동,2007-12-19,현대한강,400,59.55,8,1997,79500,1335.0125944584383,102
3336,1,11170,이촌동,2007-12-19,현대맨숀,301-162,146.38,11,1974,117500,802.7052876075967,102
3346,1,11170,청파동3가,2007-12-20,한울글로리B,132-68,42.05,5,2003,26000,618.3115338882284,102
3349,1,11170,한강로2가,2007-12-17,한강로대우아이빌,2-11,29.53,14,2004,14500,491.0260751777853,102
3350,1,11170,한강로2가,2007-12-20,한강로대우아이빌,2-11,29.68,15,2004,14800,498.6522911051213,102
